2018-02-28T13:46:38.168+0800 I CONTROL  [initandlisten] MongoDB starting : pid=29065 port=27005 dbpath=/usr/local/mongo-cluster-sharding/shards/node5/data/db 64-bit host=kieren.local
2018-02-28T17:10:27.089+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:27.089+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:27.089+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T17:10:27.443+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:27.443+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:27.443+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:10:27.443+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:10:27.443+0800 I NETWORK  [initandlisten] All nodes for set configset are down. This has happened for 2091 checks in a row.
2018-02-28T17:11:43.876+0800 I CONTROL  [main] ***** SERVER RESTARTED *****
2018-02-28T17:11:43.898+0800 I CONTROL  [initandlisten] MongoDB starting : pid=41334 port=27005 dbpath=/usr/local/mongo-cluster-sharding/shards/node5/data/db 64-bit host=kieren.local
2018-02-28T17:11:43.898+0800 I CONTROL  [initandlisten] db version v3.4.7
2018-02-28T17:11:43.898+0800 I CONTROL  [initandlisten] git version: cf38c1b8a0a8dca4a11737581beafef4fe120bcd
2018-02-28T17:11:43.898+0800 I CONTROL  [initandlisten] OpenSSL version: OpenSSL 0.9.8zg 14 July 2015
2018-02-28T17:11:43.898+0800 I CONTROL  [initandlisten] allocator: system
2018-02-28T17:11:43.898+0800 I CONTROL  [initandlisten] modules: none
2018-02-28T17:11:43.899+0800 I CONTROL  [initandlisten] build environment:
2018-02-28T17:11:43.899+0800 I CONTROL  [initandlisten]     distarch: x86_64
2018-02-28T17:11:43.899+0800 I CONTROL  [initandlisten]     target_arch: x86_64
2018-02-28T17:11:43.899+0800 I CONTROL  [initandlisten] options: { config: "node5/mongodb.conf", net: { bindIp: "127.0.0.1", port: 27005 }, processManagement: { fork: true }, replication: { replSet: "set2" }, storage: { dbPath: "/usr/local/mongo-cluster-sharding/shards/node5/data/db" }, systemLog: { destination: "file", logAppend: true, path: "/usr/local/mongo-cluster-sharding/shards/node5/log/mongodb.log" } }
2018-02-28T17:11:43.899+0800 W -        [initandlisten] Detected unclean shutdown - /usr/local/mongo-cluster-sharding/shards/node5/data/db/mongod.lock is not empty.
2018-02-28T17:11:43.899+0800 I -        [initandlisten] Detected data files in /usr/local/mongo-cluster-sharding/shards/node5/data/db created by the 'wiredTiger' storage engine, so setting the active storage engine to 'wiredTiger'.
2018-02-28T17:11:43.899+0800 W STORAGE  [initandlisten] Recovering data from the last clean checkpoint.
2018-02-28T17:11:43.899+0800 I STORAGE  [initandlisten] wiredtiger_open config: create,cache_size=3584M,session_max=20000,eviction=(threads_min=4,threads_max=4),config_base=false,statistics=(fast),log=(enabled=true,archive=true,path=journal,compressor=snappy),file_manager=(close_idle_time=100000),checkpoint=(wait=60,log_size=2GB),statistics_log=(wait=0),
2018-02-28T17:11:44.843+0800 I STORAGE  [initandlisten] Starting WiredTigerRecordStoreThread local.oplog.rs
2018-02-28T17:11:44.843+0800 I STORAGE  [initandlisten] The size storer reports that the oplog contains 948 records totaling to 91338 bytes
2018-02-28T17:11:44.843+0800 I STORAGE  [initandlisten] Scanning the oplog to determine where to place markers for truncation
2018-02-28T17:11:45.003+0800 I CONTROL  [initandlisten] 
2018-02-28T17:11:45.003+0800 I CONTROL  [initandlisten] ** WARNING: Access control is not enabled for the database.
2018-02-28T17:11:45.003+0800 I CONTROL  [initandlisten] **          Read and write access to data and configuration is unrestricted.
2018-02-28T17:11:45.003+0800 I CONTROL  [initandlisten] 
2018-02-28T17:11:45.003+0800 I CONTROL  [initandlisten] 
2018-02-28T17:11:45.003+0800 I CONTROL  [initandlisten] ** WARNING: soft rlimits too low. Number of files is 256, should be at least 1000
2018-02-28T17:11:45.032+0800 W SHARDING [initandlisten] Not started with --shardsvr, but a shardIdentity document was found on disk in admin.system.version: { _id: "shardIdentity", clusterId: ObjectId('5a9649989ac5bc9267871b97'), shardName: "set2", configsvrConnectionString: "configset/127.0.0.1:28001,127.0.0.1:28002,127.0.0.1:28003" }
2018-02-28T17:11:45.056+0800 I FTDC     [initandlisten] Initializing full-time diagnostic data capture with directory '/usr/local/mongo-cluster-sharding/shards/node5/data/db/diagnostic.data'
2018-02-28T17:11:45.057+0800 I NETWORK  [thread1] waiting for connections on port 27005
2018-02-28T17:11:45.058+0800 W NETWORK  [replExecDBWorker-0] Failed to connect to 127.0.0.1:27006, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:11:45.058+0800 I REPL     [replExecDBWorker-0] New replica set config in use: { _id: "set2", version: 1, protocolVersion: 1, members: [ { _id: 1, host: "127.0.0.1:27004", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 2, host: "127.0.0.1:27005", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 3, host: "127.0.0.1:27006", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 } ], settings: { chainingAllowed: true, heartbeatIntervalMillis: 2000, heartbeatTimeoutSecs: 10, electionTimeoutMillis: 10000, catchUpTimeoutMillis: 60000, getLastErrorModes: {}, getLastErrorDefaults: { w: 1, wtimeout: 0 }, replicaSetId: ObjectId('5a96467f437d9057b78a7f9f') } }
2018-02-28T17:11:45.058+0800 I REPL     [replExecDBWorker-0] This node is 127.0.0.1:27005 in the config
2018-02-28T17:11:45.058+0800 I REPL     [replExecDBWorker-0] transition to STARTUP2
2018-02-28T17:11:45.058+0800 I REPL     [replExecDBWorker-0] Starting replication storage threads
2018-02-28T17:11:45.059+0800 I REPL     [replExecDBWorker-0] Starting replication fetcher thread
2018-02-28T17:11:45.059+0800 I REPL     [replExecDBWorker-0] Starting replication applier thread
2018-02-28T17:11:45.059+0800 I REPL     [replExecDBWorker-0] Starting replication reporter thread
2018-02-28T17:11:45.059+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27004
2018-02-28T17:11:45.059+0800 I REPL     [rsSync] transition to RECOVERING
2018-02-28T17:11:45.059+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T17:11:45.059+0800 I REPL     [rsSync] transition to SECONDARY
2018-02-28T17:11:45.060+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T17:11:45.060+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T17:11:45.060+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T17:11:45.060+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to 127.0.0.1:27004, took 1ms (1 connections now open to 127.0.0.1:27004)
2018-02-28T17:11:45.060+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T17:11:45.060+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T17:11:45.060+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T17:11:45.060+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T17:11:45.061+0800 I REPL     [ReplicationExecutor] Member 127.0.0.1:27004 is now in state SECONDARY
2018-02-28T17:11:45.061+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T17:11:45.061+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to 127.0.0.1:27006 - HostUnreachable: Connection refused
2018-02-28T17:11:45.061+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Dropping all pooled connections to 127.0.0.1:27006 due to failed operation on a connection
2018-02-28T17:11:45.061+0800 I REPL     [ReplicationExecutor] Error in heartbeat request to 127.0.0.1:27006; HostUnreachable: Connection refused
2018-02-28T17:11:45.175+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:63633 #1 (1 connection now open)
2018-02-28T17:11:45.176+0800 I NETWORK  [conn1] received client metadata from 127.0.0.1:63633 conn1: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:11:50.064+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27006
2018-02-28T17:11:50.212+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:63660 #2 (2 connections now open)
2018-02-28T17:11:50.213+0800 I -        [conn2] end connection 127.0.0.1:63660 (2 connections now open)
2018-02-28T17:11:50.214+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:63662 #3 (2 connections now open)
2018-02-28T17:11:50.214+0800 I NETWORK  [conn3] received client metadata from 127.0.0.1:63662 conn3: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:11:50.273+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to 127.0.0.1:27006, took 209ms (1 connections now open to 127.0.0.1:27006)
2018-02-28T17:11:50.273+0800 I REPL     [ReplicationExecutor] Member 127.0.0.1:27006 is now in state SECONDARY
2018-02-28T17:11:55.065+0800 I REPL     [ReplicationExecutor] Member 127.0.0.1:27004 is now in state PRIMARY
2018-02-28T17:11:55.092+0800 I REPL     [rsBackgroundSync] sync source candidate: 127.0.0.1:27004
2018-02-28T17:11:55.092+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to 127.0.0.1:27004
2018-02-28T17:11:55.093+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to 127.0.0.1:27004, took 1ms (1 connections now open to 127.0.0.1:27004)
2018-02-28T17:11:55.094+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to 127.0.0.1:27004
2018-02-28T17:11:55.094+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to 127.0.0.1:27004, took 1ms (2 connections now open to 127.0.0.1:27004)
2018-02-28T17:11:55.232+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:63674 #4 (3 connections now open)
2018-02-28T17:11:55.233+0800 I NETWORK  [conn4] received client metadata from 127.0.0.1:63674 conn4: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:11:55.234+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:63675 #5 (4 connections now open)
2018-02-28T17:11:55.234+0800 I NETWORK  [conn5] received client metadata from 127.0.0.1:63675 conn5: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:14:51.310+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64093 #6 (5 connections now open)
2018-02-28T17:14:51.310+0800 I NETWORK  [conn6] received client metadata from 127.0.0.1:64093 conn6: { driver: { name: "MongoDB Internal Client", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:15:11.229+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64137 #7 (6 connections now open)
2018-02-28T17:15:11.229+0800 I NETWORK  [conn7] received client metadata from 127.0.0.1:64137 conn7: { driver: { name: "MongoDB Internal Client", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:15:16.460+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64153 #8 (7 connections now open)
2018-02-28T17:15:16.460+0800 I NETWORK  [conn8] received client metadata from 127.0.0.1:64153 conn8: { driver: { name: "MongoDB Internal Client", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:15:56.582+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64239 #9 (8 connections now open)
2018-02-28T17:15:56.583+0800 I NETWORK  [conn9] received client metadata from 127.0.0.1:64239 conn9: { driver: { name: "MongoDB Internal Client", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:27:52.179+0800 I CONTROL  [signalProcessingThread] got signal 15 (Terminated: 15), will terminate after current cmd ends
2018-02-28T17:27:52.179+0800 I NETWORK  [signalProcessingThread] shutdown: going to close listening sockets...
2018-02-28T17:27:52.179+0800 I NETWORK  [signalProcessingThread] closing listening socket: 7
2018-02-28T17:27:52.180+0800 I NETWORK  [signalProcessingThread] closing listening socket: 8
