2018-02-28T13:46:46.596+0800 I CONTROL  [initandlisten] MongoDB starting : pid=29077 port=27006 dbpath=/usr/local/mongo-cluster-sharding/shards/node6/data/db 64-bit host=kieren.local
2018-02-28T17:11:55.234+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to 127.0.0.1:27005, took 1ms (2 connections now open to 127.0.0.1:27005)
2018-02-28T17:12:50.295+0800 I -        [conn3] end connection 127.0.0.1:63658 (4 connections now open)
2018-02-28T17:12:50.577+0800 I -        [conn4] end connection 127.0.0.1:63652 (3 connections now open)
2018-02-28T17:14:51.308+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64091 #5 (3 connections now open)
2018-02-28T17:14:51.308+0800 I NETWORK  [conn5] received client metadata from 127.0.0.1:64091 conn5: { driver: { name: "MongoDB Internal Client", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:15:11.230+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64139 #6 (4 connections now open)
2018-02-28T17:15:11.230+0800 I NETWORK  [conn6] received client metadata from 127.0.0.1:64139 conn6: { driver: { name: "MongoDB Internal Client", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:15:16.460+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64154 #7 (5 connections now open)
2018-02-28T17:15:16.460+0800 I NETWORK  [conn7] received client metadata from 127.0.0.1:64154 conn7: { driver: { name: "MongoDB Internal Client", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:15:56.578+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64237 #8 (6 connections now open)
2018-02-28T17:15:56.580+0800 I NETWORK  [conn8] received client metadata from 127.0.0.1:64237 conn8: { driver: { name: "MongoDB Internal Client", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:27:52.179+0800 I CONTROL  [signalProcessingThread] got signal 15 (Terminated: 15), will terminate after current cmd ends
2018-02-28T17:27:52.179+0800 I NETWORK  [signalProcessingThread] shutdown: going to close listening sockets...
2018-02-28T17:27:52.179+0800 I NETWORK  [signalProcessingThread] closing listening socket: 7
2018-02-28T17:27:52.181+0800 I NETWORK  [signalProcessingThread] closing listening socket: 8
2018-02-28T17:27:52.181+0800 I NETWORK  [signalProcessingThread] removing socket file: /tmp/mongodb-27006.sock
2018-02-28T17:27:52.181+0800 I NETWORK  [signalProcessingThread] shutdown: going to flush diaglog...
2018-02-28T17:27:52.181+0800 I REPL     [signalProcessingThread] shutting down replication subsystems
2018-02-28T17:27:52.181+0800 I REPL     [signalProcessingThread] Stopping replication reporter thread
2018-02-28T17:27:52.184+0800 I REPL     [SyncSourceFeedback] SyncSourceFeedback error sending update to 127.0.0.1:27005: CallbackCanceled: Reporter no longer valid
2018-02-28T17:27:52.184+0800 I REPL     [signalProcessingThread] Stopping replication fetcher thread
2018-02-28T17:27:52.184+0800 I REPL     [signalProcessingThread] Stopping replication applier thread
2018-02-28T17:27:52.184+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Ending connection to host 127.0.0.1:27005 due to bad connection status; 1 connections to that host remain open
2018-02-28T17:27:52.184+0800 I REPL     [rsBackgroundSync] Replication producer stopped after oplog fetcher finished returning a batch from our sync source.  Abandoning this batch of oplog entries and re-evaluating our sync source.
2018-02-28T17:27:52.191+0800 I -        [conn8] end connection 127.0.0.1:64237 (6 connections now open)
2018-02-28T17:27:52.191+0800 I REPL     [signalProcessingThread] Stopping replication storage threads
2018-02-28T17:27:52.192+0800 I FTDC     [signalProcessingThread] Shutting down full-time diagnostic data capture
2018-02-28T17:27:52.252+0800 I STORAGE  [signalProcessingThread] WiredTigerKVEngine shutting down
2018-02-28T17:27:52.570+0800 I -        [conn7] end connection 127.0.0.1:64154 (5 connections now open)
2018-02-28T17:27:52.754+0800 I STORAGE  [signalProcessingThread] shutdown: removing fs lock...
2018-02-28T17:27:52.755+0800 I CONTROL  [signalProcessingThread] now exiting
2018-02-28T17:27:52.755+0800 I CONTROL  [signalProcessingThread] shutting down with code:0
2018-02-28T17:27:52.755+0800 I CONTROL  [initandlisten] shutting down with code:0
2018-02-28T17:36:06.884+0800 I CONTROL  [main] ***** SERVER RESTARTED *****
2018-02-28T17:36:06.915+0800 I CONTROL  [initandlisten] MongoDB starting : pid=42803 port=27006 dbpath=/usr/local/mongo-cluster-sharding/shards/node6/data/db 64-bit host=kieren.local
2018-02-28T17:36:06.915+0800 I CONTROL  [initandlisten] db version v3.4.7
2018-02-28T17:36:06.915+0800 I CONTROL  [initandlisten] git version: cf38c1b8a0a8dca4a11737581beafef4fe120bcd
2018-02-28T17:36:06.915+0800 I CONTROL  [initandlisten] OpenSSL version: OpenSSL 0.9.8zg 14 July 2015
2018-02-28T17:36:06.915+0800 I CONTROL  [initandlisten] allocator: system
2018-02-28T17:36:06.915+0800 I CONTROL  [initandlisten] modules: none
2018-02-28T17:36:06.915+0800 I CONTROL  [initandlisten] build environment:
2018-02-28T17:36:06.915+0800 I CONTROL  [initandlisten]     distarch: x86_64
2018-02-28T17:36:06.915+0800 I CONTROL  [initandlisten]     target_arch: x86_64
2018-02-28T17:36:06.915+0800 I CONTROL  [initandlisten] options: { config: "/usr/local/mongo-cluster-sharding/shards/node6/mongodb.conf", net: { bindIp: "127.0.0.1", port: 27006 }, processManagement: { fork: true }, replication: { replSet: "set2" }, storage: { dbPath: "/usr/local/mongo-cluster-sharding/shards/node6/data/db" }, systemLog: { destination: "file", logAppend: true, path: "/usr/local/mongo-cluster-sharding/shards/node6/log/mongodb.log" } }
2018-02-28T17:36:06.927+0800 I -        [initandlisten] Detected data files in /usr/local/mongo-cluster-sharding/shards/node6/data/db created by the 'wiredTiger' storage engine, so setting the active storage engine to 'wiredTiger'.
2018-02-28T17:36:06.927+0800 I STORAGE  [initandlisten] wiredtiger_open config: create,cache_size=3584M,session_max=20000,eviction=(threads_min=4,threads_max=4),config_base=false,statistics=(fast),log=(enabled=true,archive=true,path=journal,compressor=snappy),file_manager=(close_idle_time=100000),checkpoint=(wait=60,log_size=2GB),statistics_log=(wait=0),
2018-02-28T17:36:08.424+0800 I STORAGE  [initandlisten] Starting WiredTigerRecordStoreThread local.oplog.rs
2018-02-28T17:36:08.424+0800 I STORAGE  [initandlisten] The size storer reports that the oplog contains 1045 records totaling to 100648 bytes
2018-02-28T17:36:08.424+0800 I STORAGE  [initandlisten] Scanning the oplog to determine where to place markers for truncation
2018-02-28T17:36:08.621+0800 I CONTROL  [initandlisten] 
2018-02-28T17:36:08.621+0800 I CONTROL  [initandlisten] ** WARNING: Access control is not enabled for the database.
2018-02-28T17:36:08.621+0800 I CONTROL  [initandlisten] **          Read and write access to data and configuration is unrestricted.
2018-02-28T17:36:08.621+0800 I CONTROL  [initandlisten] 
2018-02-28T17:36:08.621+0800 I CONTROL  [initandlisten] 
2018-02-28T17:36:08.621+0800 I CONTROL  [initandlisten] ** WARNING: soft rlimits too low. Number of files is 256, should be at least 1000
2018-02-28T17:36:08.675+0800 W SHARDING [initandlisten] Not started with --shardsvr, but a shardIdentity document was found on disk in admin.system.version: { _id: "shardIdentity", clusterId: ObjectId('5a9649989ac5bc9267871b97'), shardName: "set2", configsvrConnectionString: "configset/127.0.0.1:28001,127.0.0.1:28002,127.0.0.1:28003" }
2018-02-28T17:36:08.748+0800 I FTDC     [initandlisten] Initializing full-time diagnostic data capture with directory '/usr/local/mongo-cluster-sharding/shards/node6/data/db/diagnostic.data'
2018-02-28T17:36:08.749+0800 I NETWORK  [thread1] waiting for connections on port 27006
2018-02-28T17:36:08.752+0800 I REPL     [replExecDBWorker-0] New replica set config in use: { _id: "set2", version: 1, protocolVersion: 1, members: [ { _id: 1, host: "127.0.0.1:27004", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 2, host: "127.0.0.1:27005", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 3, host: "127.0.0.1:27006", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 } ], settings: { chainingAllowed: true, heartbeatIntervalMillis: 2000, heartbeatTimeoutSecs: 10, electionTimeoutMillis: 10000, catchUpTimeoutMillis: 60000, getLastErrorModes: {}, getLastErrorDefaults: { w: 1, wtimeout: 0 }, replicaSetId: ObjectId('5a96467f437d9057b78a7f9f') } }
2018-02-28T17:36:08.752+0800 I REPL     [replExecDBWorker-0] This node is 127.0.0.1:27006 in the config
2018-02-28T17:36:08.752+0800 I REPL     [replExecDBWorker-0] transition to STARTUP2
2018-02-28T17:36:08.753+0800 I REPL     [replExecDBWorker-0] Starting replication storage threads
2018-02-28T17:36:08.753+0800 I REPL     [replExecDBWorker-0] Starting replication fetcher thread
2018-02-28T17:36:08.753+0800 I REPL     [replExecDBWorker-0] Starting replication applier thread
2018-02-28T17:36:08.753+0800 I REPL     [replExecDBWorker-0] Starting replication reporter thread
2018-02-28T17:36:08.753+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27004
2018-02-28T17:36:08.754+0800 I REPL     [rsSync] transition to RECOVERING
2018-02-28T17:36:08.754+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to 127.0.0.1:27005
2018-02-28T17:36:08.755+0800 I REPL     [rsSync] transition to SECONDARY
2018-02-28T17:36:08.757+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to 127.0.0.1:27004, took 4ms (1 connections now open to 127.0.0.1:27004)
2018-02-28T17:36:08.758+0800 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to 127.0.0.1:27005, took 4ms (1 connections now open to 127.0.0.1:27005)
2018-02-28T17:36:08.759+0800 I REPL     [ReplicationExecutor] Member 127.0.0.1:27004 is now in state SECONDARY
2018-02-28T17:36:08.759+0800 I REPL     [ReplicationExecutor] Member 127.0.0.1:27005 is now in state SECONDARY
2018-02-28T17:36:09.823+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:50188 #1 (1 connection now open)
2018-02-28T17:36:09.824+0800 I NETWORK  [conn1] received client metadata from 127.0.0.1:50188 conn1: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:36:11.865+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:50202 #2 (2 connections now open)
2018-02-28T17:36:11.865+0800 I NETWORK  [conn2] received client metadata from 127.0.0.1:50202 conn2: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:36:18.764+0800 I REPL     [ReplicationExecutor] Member 127.0.0.1:27004 is now in state PRIMARY
2018-02-28T17:36:18.786+0800 I REPL     [rsBackgroundSync] sync source candidate: 127.0.0.1:27005
2018-02-28T17:36:18.786+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to 127.0.0.1:27005
2018-02-28T17:36:18.787+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to 127.0.0.1:27005, took 1ms (1 connections now open to 127.0.0.1:27005)
2018-02-28T17:36:18.788+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to 127.0.0.1:27005
2018-02-28T17:36:18.788+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to 127.0.0.1:27005, took 0ms (2 connections now open to 127.0.0.1:27005)
2018-02-28T17:36:23.845+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:50256 #3 (3 connections now open)
2018-02-28T17:36:23.845+0800 I NETWORK  [conn3] received client metadata from 127.0.0.1:50256 conn3: { driver: { name: "MongoDB Internal Client", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:36:42.199+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:50297 #4 (4 connections now open)
2018-02-28T17:36:42.200+0800 I NETWORK  [conn4] received client metadata from 127.0.0.1:50297 conn4: { driver: { name: "MongoDB Internal Client", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:36:43.720+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:50307 #5 (5 connections now open)
2018-02-28T17:36:43.720+0800 I NETWORK  [conn5] received client metadata from 127.0.0.1:50307 conn5: { driver: { name: "MongoDB Internal Client", version: "3.4.7" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "15.3.0" } }
2018-02-28T17:37:38.016+0800 I CONTROL  [signalProcessingThread] got signal 15 (Terminated: 15), will terminate after current cmd ends
2018-02-28T17:37:38.016+0800 I NETWORK  [signalProcessingThread] shutdown: going to close listening sockets...
2018-02-28T17:37:38.016+0800 I NETWORK  [signalProcessingThread] closing listening socket: 7
2018-02-28T17:37:38.017+0800 I NETWORK  [signalProcessingThread] closing listening socket: 8
2018-02-28T17:37:38.017+0800 I NETWORK  [signalProcessingThread] removing socket file: /tmp/mongodb-27006.sock
2018-02-28T17:37:38.018+0800 I NETWORK  [signalProcessingThread] shutdown: going to flush diaglog...
2018-02-28T17:37:38.018+0800 I REPL     [signalProcessingThread] shutting down replication subsystems
2018-02-28T17:37:38.018+0800 I REPL     [signalProcessingThread] Stopping replication reporter thread
2018-02-28T17:37:38.018+0800 I REPL     [SyncSourceFeedback] SyncSourceFeedback error sending update to 127.0.0.1:27005: CallbackCanceled: Reporter no longer valid
2018-02-28T17:37:38.018+0800 I REPL     [signalProcessingThread] Stopping replication fetcher thread
2018-02-28T17:37:38.018+0800 I REPL     [signalProcessingThread] Stopping replication applier thread
2018-02-28T17:37:38.018+0800 I ASIO     [NetworkInterfaceASIO-RS-0] Ending connection to host 127.0.0.1:27005 due to bad connection status; 1 connections to that host remain open
2018-02-28T17:37:38.018+0800 I REPL     [rsBackgroundSync] Replication producer stopped after oplog fetcher finished returning a batch from our sync source.  Abandoning this batch of oplog entries and re-evaluating our sync source.
2018-02-28T17:37:38.020+0800 I REPL     [signalProcessingThread] Stopping replication storage threads
2018-02-28T17:37:38.020+0800 I FTDC     [signalProcessingThread] Shutting down full-time diagnostic data capture
2018-02-28T17:37:38.023+0800 I STORAGE  [signalProcessingThread] WiredTigerKVEngine shutting down
